4576,3514
1425,3771
9143,486
6775,8784
1334,1168
9253,401
4356,2820
5136,6736
2075,3178
872,6219
640,4908
6026,1361
676,1039
692,1217
6995,6992
5912,4626
9001,5404
7034,4745
4036,2123
3908,7290
7893,7451
857,2222
6800,8597
6261,3564
1411,4413
7571,9880
7636,2779
2809,8149
1426,2177
2718,8040
8285,2601
7276,9354
386,9069
3249,1450
8975,8370
559,6173
3461,7601
5954,7746
7914,1635
6177,1911
2670,5993
4398,3121
5862,8245
1609,3708
100,6169
6817,4768
6776,9210
4473,1596
3871,3696
7641,9857
234,1837
283,9613
6266,6119
1494,3715
5830,6436
6793,2596
9727,145
6365,3948
2395,8991
8204,4459
2365,2939
5696,4382
9030,3624
3235,6121
5237,7930
4790,1860
1546,2914
4062,4079
9080,6097
9257,3379
4344,3819
9007,9447
3594,1290
7043,6812
2119,2332
7111,4469
5874,970
7119,9926
1693,4869
6255,5528
8423,847
3822,3590
2835,1891
3419,2919
3844,6115
4030,7016
596,2796
6280,1717
9428,8488
8980,8692
4973,1935
3487,1023
4934,9531
1555,9404
9999,8423
7919,7802
7609,8434
547,3578
4264,6742
6694,2888
3729,2368
1722,5652
7037,2667
6808,6657
5616,9454
4789,1898
2947,9470
6518,8444
9069,2577
800,2100
2304,1697
2088,5653
5936,8904
4969,6789
6222,7678
1236,7142
947,6221
5585,9020
6808,6349
9779,8544
1234,5393
9226,5664
1467,172
3986,2000
5403,9809
3737,8145
7174,6135
1342,7916
4446,7029
5157,9180
9209,1951
6855,3685
9166,1453
7094,5909
6105,4053
9293,8677
46,2116
4902,4731
3114,8750
8310,1008
7637,5759
5779,457
3779,5165
2917,6372
8490,2845
1066,4737
2493,3550
5204,2170
2615,7877
1165,1313
1716,6310
6011,4532
7465,9020
6974,1055
5732,6502
8357,2015
606,7791
6385,3566
2972,4167
3282,5456
8805,195
4733,9273
7006,8669
5951,8041
8033,7481
9675,7877
8380,4646
3759,8130
4054,8125
6053,6144
5692,6890
853,6594
3322,4964
7560,5766
1797,7242
6823,8325
9252,7883
4065,5752
8079,3250
7932,1252
4128,2221
2147,6836
4023,9832
3870,8146
1049,155
1040,3010
9080,1501
9433,155
3949,2978
4075,9907
7602,3288
5753,6758
2876,8907
171,1090
6070,1824
1567,8818
5769,7172
7322,6900
8327,9425
8940,7465
2423,3129
5586,9561
4506,818
5060,5377
7724,4575
8190,3866
9366,6999
9661,8359
6369,5813
9359,9771
9397,1131
9084,2740
5679,5331
8372,872
3904,2195
798,7306
7202,7308
3664,4313
1015,6207
8684,5702
3290,4253
9879,1551
390,106
7221,173
6517,2381
4896,6230
5600,5047
8712,16
8038,477
1700,1027
1624,5363
3302,5850
3745,7239
5933,7318
3970,8584
1604,8990
91,7377
3304,1686
902,1189
8374,6075
9646,5080
8979,7833
5757,8872
2085,8969
658,4391
1150,9531
289,5078
4762,8028
6965,6255
5214,8691
753,9247
6192,5709
4180,8318
5157,6323
7562,3037
3253,5174
2095,2602
811,9191
8542,7507
3864,1172
6232,4021
7688,1250
5201,8879
3420,4276
9412,8328
5590,5190
8774,2810
1748,3624
6968,4745
2899,4298
1814,6676
6164,209
44,1655
300,8019
6024,7706
3622,8884
4859,1114
3539,9854
1754,3986
2562,4102
7057,6838
1434,5329
9782,7691
3283,3507
2267,1766
4853,1711
797,6608
3497,6144
6730,706
2460,6930
7215,5987
6289,8078
2127,9099
1813,3473
9936,9587
1390,8744
2576,2460
7357,4185
1893,1544
35,1217
49,3288
3856,8294
7924,1891
2214,7816
7244,4576
3772,9465
6055,6017
9471,6037
9289,3372
7874,4592
4681,2935
8230,1211
7941,9854
4436,4291
8854,9652
6087,8102
2959,6756
9112,8098
479,9251
2273,6012
3430,7925
3858,3818
5395,6248
5666,3598
1692,9648
8893,8687
5223,9568
7740,2725
5317,9826
9251,5953
7039,6371
3299,599
1304,8750
1600,1481
6066,8387
1389,7073
5420,8644
1682,4586
2585,9740
5824,2091
8492,9500
8811,9666
2335,2756
9510,8425
6451,9338
13,6504
7778,9674
1883,2615
112,2202
4044,3165
9728,4840
4669,8218
4211,6498
5424,4781
8475,7874
5227,3859
6029,7476
527,3245
6197,7061
663,4876
5780,4299
9159,8156
3908,9547
7875,1578
4412,2587
1729,9027
5326,468
1191,8283
878,9907
414,6807
2494,7196
585,3943
7892,9051
1742,6179
6733,6665
7138,6849
8378,2088
5860,65
1528,444
4479,7397
9407,7621
7875,2479
7584,4188
6254,6761
9537,6090
1683,4780
5605,5568
5804,1709
5124,5702
8028,1674
6474,2148
4397,4141
9867,8486
1224,4538
6100,1231
436,5083
765,7694
2565,5926
2986,7621
7877,263
9649,3004
5505,4607
9462,3201
986,1753
6641,5273
7660,6053
1297,8632
7739,3891
9274,3657
1656,4749
4570,10
5908,5697
4266,3447
9884,1946
3104,9234
9106,7162
9488,9228
2732,2022
9795,419
6197,270
4384,3111
978,2423
5446,8618
2992,9415
1148,1460
3144,236
1839,1152
4324,9066
1915,4103
5899,5775
7717,567
8888,5061
9653,1999
4905,5539
7761,1130
8595,1536
5028,3093
9747,8565
3613,3471
335,5486
1572,9708
4523,1085
8791,3430
6456,4954
1059,8464
9319,9403
3070,8248
5243,220
561,5897
2012,8316
8227,5722
7159,3620
1025,4823
1042,9796
3657,6890
5918,7291
9782,7397
6262,2722
2774,7662
7620,8710
5510,9239
6771,3313
1807,921
1599,5220
5530,7790
4920,339
2495,7912
8757,4077
3611,8016
3716,9702
848,6094
3776,5842
1798,1938
8220,2097
3295,6398
3596,8882
6840,5584
7924,5253
7916,4543
6231,2096
1363,4449
401,6813
2423,70
3712,2175
5143,9413
1405,5984
9220,9585
5545,6248
1544,7016
8338,828
2871,2168
4949,7680
2270,4494
4285,426
6184,9069
2169,4789
4512,759
7996,8766
752,6154
1886,2991
9752,5930
2576,4982
7978,727
6013,8785
1281,5851
3132,8792
9570,6018
193,5046
9083,2054
4323,7638
6665,5270
4792,9766
2997,723
7709,5130
7550,4055
5426,8848
8866,6818
5234,4012
6901,7090
7280,9056
1285,2510
9932,9273
3636,8127
7365,9336
5636,8252
7673,5099
8113,9296
712,8536
4839,8122
487,5
5429,6369
9328,1815
5865,1938
1494,4278
443,7384
6998,4729
5190,7558
937,9139
7696,9779
2550,3369
6187,2467
2020,5838
5620,2894
829,5758
5769,1728
7647,6675
4536,6124
9612,8007
9250,7277
9521,6999
6238,3195
7923,8656
122,9046
9941,6809
2940,947
2342,2509
5030,1584
3528,4659
8040,2197
2779,9244
752,296
4968,9512
8204,4573
122,3893
3184,6585
8038,3765
6899,7505
1547,4794
3300,7028
5476,8081
6042,4625
9499,8233
792,3494
8312,7278
2432,6759
6614,5431
8558,1991
3847,5592
4725,1110
1662,1700
1959,9304
7258,1042
4334,8829
338,9691
1672,7874
3803,4334
3007,8803
8183,9952
982,7563
984,9251
1823,8922
2706,514
9081,5473
767,6646
1543,1741
7740,4936
5484,6510
5216,4324
9234,1315
6764,7718
8027,3060
2894,3875
7406,6812
8624,5159
9411,9664
5053,854
3770,7200
8292,3409
8292,1770
6661,8152
3813,8725
9128,5846
5042,7616
397,9133
5797,4935
4573,9039
2831,4111
7216,9446
3773,8960
424,9584
3859,8780
3355,8795
2100,7167
3406,6009
7828,4165
7164,8752
789,1474
1382,3793
7373,6962
9892,7202
1609,1630
5914,4970
5259,4711
1621,9801
7022,3619
821,5682
7562,6273
6565,1302
6755,7178
2885,5517
2092,6166
1945,4931
3865,392
234,5582
9026,3880
8314,1271
5475,1675
5301,796
9120,7216
8867,6385
2694,4873
6185,2063
8109,372
3503,9098
3289,901
7757,1250
3760,2899
3039,1558
7046,6684
8184,3183
4435,4405
4946,8705
8647,3985
5779,6665
7860,5389
6107,7858
7689,4214
5642,3963
3935,9688
1407,3405
8459,4565
5274,683
6676,8814
8739,9435
9887,1328
9780,5979
5222,4702
833,4673
2104,4070
8280,1476
3642,6947
3267,7825
9930,687
3339,1962
7284,1123
7174,5233
3837,2764
4817,4685
9981,6939
3657,8727
1098,9082
7282,9588
7807,726
8571,4974
4539,4029
473,9441
2790,7861
5919,8655
5951,5895
2143,785
992,9382
8459,9947
6323,3712
2436,1867
2334,7280
5284,6686
969,3661
6774,1918
352,7714
3923,4891
4628,4795
7864,4101
4252,3769
5314,3923
9978,2050
332,2708
7400,7368
7487,5824
6688,1028
328,8601
891,4863
3080,9491
8113,1341
9253,8509
4383,4966
4605,2156
4823,3122
746,7843
3729,8416
353,2336
1888,8532
4293,9285
7311,8171
7689,9634
2313,8748
8594,4380
1448,4108
4058,7324
5030,462
273,4278
319,9637
8190,548
7672,8935
2580,8751
7048,3937
9407,1354
436,7841
702,7691
2025,7812
7386,3654
3362,2876
9220,8375
9690,3101
2782,3676
9739,7460
7407,9837
2277,1236
3658,9353
7306,1199
7736,9438
5558,8158
1249,1236
4284,4525
6346,6183
9067,4310
889,2272
6927,8728
3172,5935
1588,2164
4087,2486
5430,5155
9780,5285
3012,7831
3700,1693
4274,4957
2572,1315
2653,6316
5019,2420
7354,1869
8495,7023
4632,1014
6776,3668
8948,485
3476,2503
1514,3285
7641,4800
1577,3104
946,3986
1904,8498
2561,6021
9316,6901
9506,9907
8675,3582
240,4396
4947,6835
3728,2983
8788,3560
6971,1221
1524,9109
5882,4899
321,7493
8746,668
1193,7374
6558,2872
3901,8296
1108,3654
7652,3051
1600,6673
6940,7401
6692,8610
4875,7365
17,4129
3747,2031
9623,7161
708,3422
8216,4488
8300,7672
1915,5983
7913,6033
781,2732
8799,6781
17,1346
6805,8612
7560,7154
6250,6993
4332,6632
7589,7110
4694,5380
4074,4864
6288,4995
5096,1427
9204,409
3775,4738
8947,2669
3551,541
1265,3266
3371,3639
7486,3566
349,4402
1712,217
6435,3609
5899,6003
4167,506
1891,4321
9836,4431
8329,4310
2196,1960
1392,2939
4558,4662
1523,4875
5613,6374
864,829
7348,552
6940,6158
9774,7355
6154,2810
1306,9719
1335,1223
3971,9190
8572,2638
8173,4239
7750,4231
6539,4833
3538,4209
7870,8985
66,3803
1640,9552
4380,5409
4143,9252
4690,8758
6877,8529
716,7450
8163,4476
9345,9832
430,2140
165,5919
4978,3349
8060,4779
7330,1298
8045,8927
4066,9695
8193,7729
1620,5232
7595,419
2718,9457
4866,3193
3197,8714
1449,4524
3907,2591
3615,7162
5419,6354
9250,2471
4174,517
3215,6884
5133,3008
564,6234
7758,8539
6951,7955
9109,8425
5663,3478
5015,2161
6064,9693
4692,730
2324,852
7693,418
3461,4416
5408,6779
199,9706
6165,2034
3890,1127
1744,350
2765,6965
8407,1650
2758,756
6782,2318
7566,2718
62,1752
7169,9076
628,9315
883,6583
4661,3689
2646,9072
1743,5707
8760,2237
1051,2817
1834,5256
9103,3871
5627,6517
7232,4007
786,3511
3396,9669
4523,4080
7285,2668
1224,8292
9602,5834
857,2249
9040,1402
8183,4013
9869,2502
5705,4707
1269,8486
6954,1243
8685,4137
7538,6893
8189,2863
992,7778
5179,9906
3385,6015
978,399
6602,8159
594,2452
506,9436
6432,3351
9995,3578
5518,9952
5423,1056
1446,7172
8022,5716
6159,8320
1158,8817
1746,1950
4164,7351
3223,5655
6830,592
2200,2325
2699,3643
3031,3828
1450,3382
5483,4644
7863,108
646,13
7756,5689
5106,9360
5172,6278
2185,9814
9674,326
3412,56
6977,2460
7067,521
3117,118
4539,4788
7390,6330
3782,45
7933,1195
6021,8327
990,5640
8232,7250
1957,7425
9533,414
470,263
9295,1760
3588,3535
2486,4032
3419,8003
1580,7101
2522,294
8256,5518
1719,4849
1140,837
4694,4574
1168,6050
389,6800
8585,5186
238,5357
1820,9249
3120,2202
9380,9123
8775,4369
9212,3467
4407,9681
6383,1782
9816,1586
8282,423
1883,9380
3154,4560
3387,8163
402,4025
2943,4857
6397,8464
3564,1264
7922,5918
39,9010
2798,4674
1303,9519
6619,5196
3641,7002
6805,9784
589,3361
4125,7492
7502,4919
9319,1168
1375,2527
2926,674
6401,1671
3768,6290
5153,8271
9940,1001
3630,8612
6319,8945
8248,7182
8053,5016
6244,8642
8213,6855
2796,948
8350,7881
9891,525
2005,75
6246,8981
1177,3199
2526,2686
2221,1548
9747,1597
996,3781
6010,1685
9868,5028
3374,7857
7649,3699
9181,2925
3745,4983
8505,6290
7776,3178
1215,6380
8546,9171
5412,3642
6405,3156
1995,3938
1634,1200
6244,2030
3880,3175
1246,6711
5752,991
2333,1628
7296,208
679,2415
4479,3821
8040,2460
8663,2554
8101,8711
368,6030
1549,4273
5336,7302
6636,6102
9785,6963
3273,6775
9043,4738
1343,6527
2217,8902
8393,5508
9384,1108
9671,7275
7601,2475
5389,1768
5687,7038
8970,2401
884,4863
294,9054
8774,5545
1524,4448
6375,3610
8951,8555
9066,8539
3889,1697
305,6062
7558,6316
3212,3523
6128,5575
7819,9719
4940,2201
5589,8137
7585,4304
8673,122
1073,9910
593,7009
6183,9346
5647,3896
5584,2094
3424,1350
6151,9969
2341,2842
569,7272
1760,1457
5879,341
5971,8212
6905,8516
2980,7361
9375,582
3068,4099
7491,4236
7615,2257
4010,3762
9831,8417
2090,2501
7017,9703
4486,1618
1961,2734
8884,8365
376,2145
3615,5579
859,6326
1240,7900
5288,4551
455,168
3146,3871
2608,2949
6211,1742
6081,3874
9553,3849
407,3732
9817,4561
3841,9114
4816,5358
4844,5838
2041,8471
5789,5259
1816,9265
6605,3926
9861,7938
1998,3194
8300,6833
2956,5044
3570,7835
4127,1271
9410,8004
1517,4365
4053,3081
9868,780
2591,1678
277,9920
5622,4121
884,3162
8270,3321
7948,6965
1152,5012
3784,4592
3993,44
5563,8605
1918,4718
8025,6518
2398,9623
5455,6295
3328,6706
4652,2427
2282,7586
1171,6390
1523,7497
4985,9340
5441,9555
9001,6541
7228,5938
5799,5502
8132,9110
2770,5493
9293,5625
3138,2401
9624,5796
9984,3427
1038,9057
5173,8525
677,9823
7147,7205
2085,2971
1072,8245
2452,1297
696,2723
8381,8607
786,8776
4512,9106
3827,720
6915,4304
4191,8557
517,5201
566,6823
5443,1786
5386,4852
7620,1079
2399,3072
3151,901
7260,6313
3868,7561
5438,522
344,10000
3067,1474
546,6805
515,2800
274,7352
7107,1310
5610,2481
1684,9974
2964,6833
4560,7173
10,1904
628,6155
5797,4025
529,3916
5533,4862
8237,6039
6896,7305
5622,9696
6510,353
1431,5963
7904,8181
1843,8407
888,8440
9470,3221
20,3817
1114,7620
5405,8397
4015,6363
44,3579
4116,9474
8299,8468
3578,5485
6265,6286
617,6629
3671,9435
9345,2517
1024,1738
610,7214
950,5978
1223,3719
7687,1943
1901,7221
2831,98
898,1539
5206,7201
8377,2398
8762,7600
5625,7024
7735,5762
7349,3063
3939,9240
887,721
3574,8285
4261,630
2775,8187
8805,5489
4770,3518
8621,5196
2260,9204
8323,8536
3993,8429
3555,1158
3421,5460
6863,3605
3935,1098
7312,5576
2980,5723
235,6339
5015,3199
7711,2562
8430,2192
9051,8662
168,7395
2508,6157
2114,2805
9636,2525
537,6115
1559,7212
793,1462
1838,367
500,5689
6542,9901
4735,4808
1491,6176
6214,7735
821,8679
6512,7852
765,4218
2717,6730
7105,9612
5547,1739
603,3798
8520,25
7752,5958
8578,3688
2172,2227
5194,5108
9794,9387
5880,7347
9521,5291
5399,2279
5611,6586
5217,3155
3199,2514
9381,310
7406,5484
6532,7992
1514,9976
9596,1744
4458,9078
6204,6256
3835,8740
5222,5599
9185,4852
8034,8017
1371,7016
5311,4900
3396,3037
9684,9881
1237,6354
5509,6444
1687,179
4721,7906
5111,7462
136,3679
9075,7425
7018,6097
2992,5494
3995,5101
3710,5901
4386,8212
8035,8540
7713,6177
3796,1653
847,546
9235,5148
6144,7584
6881,7715
1862,9212
9428,7493
8145,8760
1188,1787
193,5456
6000,4542
4333,643
9710,9162
7836,7346
6671,8346
993,5667
16,246
2324,9266
5213,918
5754,3989
8640,1410
1718,9403
8471,7784
9577,8240
5124,6760
5238,7455
3373,5135
5584,6373
6676,1630
1540,6381
7762,7463
4179,7358
7756,532
6936,1069
9239,9844
4552,8000
231,7922
3175,9825
5923,7827
1990,6555
677,8988
6090,2916
9677,9726
9,5126
357,8111
2990,7067
5423,5270
8508,2165
4987,3811
318,2552
7573,7544
9453,3829
715,1848
6027,979
2091,8843
7596,5212
8331,395
3236,7409
2915,4862
6603,4411
6740,5648
4957,4223
5500,6284
1887,8605
1713,9031
6988,1798
8171,7209
7165,9719
2895,792
9014,5430
1189,7507
5533,6456
8075,5529
6470,4156
3490,2883
7018,8632
7798,6644
8086,1966
1260,2572
1728,5914
2484,7763
3380,5051
7613,4968
6508,8331
6903,3814
542,9213
2788,560
4367,9602
5528,4153
5557,8104
784,8386
7035,9248
5407,8849
1421,1226
4994,5258
9859,4399
7813,8733
2523,75
4671,4603
3679,9621
6265,5766
4469,2620
3612,2373
6629,1743
6135,1473
2485,1257
2000,3727
129,1304
4322,4153
9862,1081
6404,9771
3917,129
2138,9383
2037,9786
9893,8550
1337,5336
9590,6764
6576,3127
7969,8806
4404,7347
6668,3603
1610,8244
3349,9292
4832,1540
6979,5073
1445,557
8773,306
3521,9556
7031,8759
9173,8924
7364,940
6990,3561
9349,1324
7171,2290
4054,7672
4254,7762
3034,5268
7752,5963
7845,3759
6892,5447
8167,8286
733,604
7209,9796
3059,235
5407,5535
7425,2886
8702,1537
5202,3804
7079,8857
2482,3842
2545,5486
489,6095
9861,4505
5826,1588
4611,7228
9690,630
7058,8546
8259,4649
7508,4499
1832,9723
6535,2084
5579,9595
5720,8874
7338,1188
9459,1129
9489,4810
9173,829
6008,927
1922,7828
3021,6402
3043,5286
9581,8980
7351,6018
7963,5801
7082,8694
6339,2456
7443,8970
8344,8943
726,1706
5001,2262
7035,4846
3187,9725
4182,8584
6768,8101
6389,3226
3325,3656
5656,2305
8553,9751
58,5874
3385,3454
5567,7631
2632,9141
9718,3717
1308,678
893,485
196,6133
9347,9198
1757,6913
4824,7012
4900,6070
3281,8335
6485,4717
3080,7554
8978,6977
8177,1173
4560,1134
2087,7890
1755,9799
7172,9193
4634,7284
7695,3504
3773,8167
1776,4059
643,1513
5679,7716
8152,6486
6747,4423
8379,4882
5974,4060
5805,374
7645,849
6501,91
310,5875
1601,1074
786,5194
6632,5181
4754,4943
9530,9950
3365,2330
6296,9642
2959,1020
4208,104
886,8389
2161,5612
1798,4883
2605,8827
6420,25
9196,3195
5696,1127
5373,713
9107,2476
8760,5510
4520,1108
1310,878
4487,5519
8834,2934
3804,4241
4289,4418
5591,6927
3660,5488
5676,380
6007,6532
3610,9088
1897,9169
7705,6834
5780,1041
1212,6338
9566,3233
1607,2358
9278,8716
2778,8990
9763,6115
4154,9142
5966,5653
4097,8696
9184,9457
4476,987
3037,1605
5778,2396
8112,7121
7973,8679
1112,413
6193,6306
8304,1236
8353,5910
3789,956
4449,6811
5104,3059
3502,5807
8091,6968
3257,9603
5936,1282
9450,994
5909,1937
7777,5599
9348,4127
616,1018
7999,3667
7909,6174
177,9218
9996,3274
2079,9618
6448,9914
1693,4940
2682,8401
4940,189
5650,8677
5666,4409
5610,6088
2546,7165
875,974
506,400
2150,8688
1580,549
7085,3931
6676,3807
8426,6933
7960,9553
1420,6558
4285,6049
2195,9231
1526,7400
2529,9059
6328,8602
3440,4574
6313,7884
6226,4893
4966,2918
8132,8716
8579,6791
1500,6510
3086,5359
7185,700
8925,3022
681,8813
7733,3462
7213,5646
828,7839
361,4047
3462,6887
992,490
3244,4627
3885,6944
3084,3943
1172,4146
7929,7758
1638,2521
2834,3271
2467,3794
6257,9532
938,9578
7258,1680
9468,1457
1379,7332
7391,3678
4994,1926
2782,2287
7665,8550
2558,8491
6735,6230
2971,5063
6993,5550
3617,9137
2662,7033
2662,4124
4312,64
9972,2920
8253,7457
7717,1325
8525,7644
6503,4596
1151,3625
2719,690
1660,9305
3961,2882
9157,4887
5965,1598
2511,571
6494,7642
2876,2155
4717,3405
3750,9390
3226,4828
7845,5967
2250,5077
7808,250
7156,6805
7808,9702
5717,4838
4687,6255
8995,8745
9888,1342
3455,620
3624,5608
3347,4072
4649,1824
9979,665
5824,2778
3137,6459
1508,5389
7984,7693
2143,6243
3626,2773
8730,6672
6869,4768
1648,653
3792,2100
7716,6784
5699,9812
5967,1674
5908,5950
9825,8972
9574,2053
489,8903
4780,2391
5904,9055
2668,8410
4639,8906
7854,5303
6513,3787
2131,547
146,8454
5827,6278
6023,9471
31,6378
2312,2708
6357,6690
5880,307
2081,9972
7461,8089
7776,1253
5019,1689
8000,4415
4403,661
5764,9521
7016,9163
2916,1267
8090,9375
7200,7829
9771,1521
6933,4899
4407,2043
3752,9735
9745,874
3328,4875
9337,9462
4640,6889
6041,4831
8706,7441
6095,3494
9135,7270
1684,741
6666,9749
4955,6716
1629,6579
1253,3209
3658,3458
3937,4083
4916,3200
7730,8691
4023,5437
6584,4368
9985,5542
3264,5541
9108,7651
2471,1057
9188,2921
522,251
4170,4524
7033,5312
3067,8981
3833,3099
5699,4460
217,5039
3467,4131
6061,6276
6794,5166
8374,3308
7799,5346
2530,4288
3884,5833
8911,3436
182,3359
6603,2147
7321,2813
1880,5536
9936,9264
795,283
2275,884
9843,6181
9793,5138
4006,1424
6476,5379
2583,1709
3349,7360
4532,579
7388,3832
940,7097
9321,2205
3134,6352
905,7259
7564,4608
5568,7510
6783,5965
3069,879
2820,6006
9995,5250
7491,2043
3459,8383
560,5688
463,9731
7962,1554
9738,2339
897,3868
5731,5381
7446,8678
9440,6362
2058,4899
9534,1900
7992,1878
4647,4272
7246,6953
3053,9367
6230,3897
6626,9735
7540,3953
9658,3409
6792,4545
7000,1519
435,8874
325,8220
2950,7897
3440,6783
3781,366
3567,8694
1179,3321
2579,9995
7655,3600
2506,1109
6901,7934
7597,1518
8775,507
8122,2044
113,4484
9084,2639
4869,7367
166,9446
6275,1294
9791,9470
6882,5509
3766,4743
3436,1865
5959,7317
3667,6351
6230,2512
641,2287
1736,3064
5774,4443
3250,1434
4475,6223
3497,3351
6059,2407
8296,2919
6945,8759
7087,4825
9427,1515
7272,7621
654,2684
3158,5281
2420,1212
3558,3340
9297,9262
6935,682
1900,8773
742,2333
8648,6167
4914,2220
8089,5901
3471,35
5763,3482
7782,5350
6334,8581
3593,3683
6759,9653
6195,5011
3088,6793
2254,77
9768,3489
9983,360
2677,7164
7196,5514
2653,6111
2637,8785
9587,2382
3616,7053
7631,2122
8006,2857
3447,823
1212,2116
8105,617
7428,224
4219,8363
5537,3590
617,5867
8946,8660
3565,4309
2661,3845
2045,3690
9133,2747
5326,4381
6334,4027
3063,1579
9605,6677
5408,6548
3317,5854
7577,4890
2956,6956
4103,8181
9092,8237
3145,8672
5845,8228
681,8788
4999,3906
6461,5982
118,4221
4333,2176
3278,7839
4144,9841
2678,8334
3743,9233
8121,4819
5739,6462
6463,9737
1274,8412
3402,7060
3900,5652
8044,5260
2636,3084
550,6388
6130,527
6795,2171
2821,9848
9684,7535
8237,592
6684,857
615,5618
6283,7112
866,1191
2609,8749
6135,3844
2552,1009
9765,6796
9115,4287
730,2578
5781,4273
7102,1391
7618,4858
7272,1132
467,9421
9780,7437
5581,6313
909,6522
224,5106
8612,4299
9909,3420
4610,2720
8353,9782
1786,9978
999,3041
9319,3450
6889,7900
8229,5363
4094,1165
460,6030
671,9870
8071,1882
7996,9874
1875,6414
3372,419
9731,9965
5873,2537
5632,85
9050,2104
3325,3636
3058,3815
1016,5911
5093,7944
7677,8592
707,6649
1269,3699
2349,8710
3963,813
6845,7513
159,9346
9410,5696
148,3106
5272,7032
4292,2886
7942,4923
8035,1725
3249,1252
7472,4590
702,571
2120,777
5237,1409
2981,1518
2273,3145
9028,7977
7636,9281
4500,1065
4167,1484
4490,9612
1614,2110
6946,7593
6586,3923
7440,9833
8889,2860
4868,8706
2872,3319
5483,2386
360,2682
3490,8532
